$DATA1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '* the first line is always a comment'
index,delay_read,temper,alter#
531, 8.892221e-11,  27.0000000,1
532, 9.156943e-11,  27.0000000,1
533, 9.239827e-11,  27.0000000,1
534, 8.818578e-11,  27.0000000,1
535, 8.805929e-11,  27.0000000,1
536, 8.871696e-11,  27.0000000,1
537, 8.837424e-11,  27.0000000,1
538, 1.004199e-10,  27.0000000,1
539, 8.223993e-11,  27.0000000,1
540, 9.821260e-11,  27.0000000,1
541, 9.103825e-11,  27.0000000,1
542, 9.153018e-11,  27.0000000,1
543, 8.616052e-11,  27.0000000,1
544, 9.503153e-11,  27.0000000,1
545, 8.770390e-11,  27.0000000,1
546, 8.929058e-11,  27.0000000,1
547, 9.590828e-11,  27.0000000,1
548, 8.912974e-11,  27.0000000,1
549, 8.988788e-11,  27.0000000,1
550, 9.367305e-11,  27.0000000,1
551, 8.766295e-11,  27.0000000,1
552, 1.028001e-10,  27.0000000,1
553, 8.852452e-11,  27.0000000,1
554, 9.293647e-11,  27.0000000,1
555, 8.994089e-11,  27.0000000,1
556, 9.820505e-11,  27.0000000,1
557, 9.109139e-11,  27.0000000,1
558, 9.620577e-11,  27.0000000,1
559, 8.833784e-11,  27.0000000,1
560, 8.888303e-11,  27.0000000,1
561, 8.975414e-11,  27.0000000,1
562, 9.006765e-11,  27.0000000,1
563, 9.318634e-11,  27.0000000,1
564, 9.610411e-11,  27.0000000,1
565, 9.331471e-11,  27.0000000,1
566, 9.033048e-11,  27.0000000,1
567, 9.147850e-11,  27.0000000,1
568, 9.119248e-11,  27.0000000,1
569, 9.043024e-11,  27.0000000,1
570, 8.635622e-11,  27.0000000,1
571, 9.251187e-11,  27.0000000,1
572, 8.870560e-11,  27.0000000,1
573, 9.413131e-11,  27.0000000,1
574, 8.932025e-11,  27.0000000,1
575, 9.069982e-11,  27.0000000,1
576, 9.270601e-11,  27.0000000,1
577, 9.777254e-11,  27.0000000,1
578, 9.291064e-11,  27.0000000,1
579, 9.152261e-11,  27.0000000,1
580, 9.325607e-11,  27.0000000,1
581, 9.780956e-11,  27.0000000,1
582, 8.967744e-11,  27.0000000,1
583, 9.773545e-11,  27.0000000,1
584, 8.969863e-11,  27.0000000,1
585, 9.621448e-11,  27.0000000,1
586, 9.051397e-11,  27.0000000,1
587, 9.605309e-11,  27.0000000,1
588, 8.626263e-11,  27.0000000,1
589, 8.586876e-11,  27.0000000,1
590, 9.447636e-11,  27.0000000,1
591, 9.247485e-11,  27.0000000,1
592, 9.117439e-11,  27.0000000,1
593, 9.703374e-11,  27.0000000,1
